日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2018/02/11,高知,晴,9,Aー3, ,10,7,8,10.2,3,2,西川敏弘,54,ダ1400,不, ,1:31.5,0.5, ,1-1-1-1, ,40.4,473(-2), , ,キシュウマイウェイ,15.0
2018/02/04,高知,晴,9,Aー3, ,8,2,2,2.7,1,4,永森大智,54,ダ1300,重,**,1:27.3,1.0,**,1-1-1-2, ,42.2,475(-3), , ,グレイスフルデイズ,6.0
2018/01/28,高知,曇,11,ベラトリックス特別, ,11,6,6,10.5,6,8,松木大地,55,ダ1400,重,**,1:33.7,2.0,**,4-4-5-9, ,42.5,478(+3), , ,ハルノフェスタ, 
2018/01/16,高知,晴,11,新荘川特別, ,10,2,2,1.7,1,2,永森大智,54,ダ1400,重,**,1:32.5,0.1,**,1-1-1-1, ,40.8,475(0), , ,グレイスフルデイズ,15.0
2018/01/01,高知,晴,8,初夢特別, ,11,6,6,2.2,1,3,永森大智,54,ダ1400,重,**,1:32.8,1.3,**,1-1-1-3, ,41.4,475(+1), , ,ギンパリ,12.0
2017/12/19,高知,晴,11,五台山特別, ,9,7,9,1.8,1,1,永森大智,54,ダ1400,稍,**,1:33.3,-0.2,**,1-1-1-1, ,41.4,474(0), , ,(サトノキングリー),60.0
2017/12/12,高知,曇,11,安芸川特別, ,9,5,5,9.7,3,2,永森大智,54,ダ1600,重,**,1:47.8,0.6,**,1-1-1-2, ,41.5,474(-7), , ,ティアップリバティ,15.0
2017/12/02,高知,晴,10,Bー3, ,10,8,10,2.4,1,2,永森大智,54,ダ1600,重,**,1:46.2,0.1,**,1-1-1-1, ,41.5,481(+5), , ,サピド,12.5
2017/11/12,高知,晴,10,谷やん誕生前夜祭特別, ,11,4,4,1.2,1,1,永森大智,54,ダ1300,稍,**,1:25.1,-0.1,**,2-2-2-2, ,40.4,476(-6), , ,(バーントシェンナ),40.0
2017/10/29,高知,晴,11,池公園特別, ,10,6,6,2.2,1,6,永森大智,54,ダ1600,不,**,1:45.3,1.3,**,2-2-3-4, ,41.3,482(+5), , ,ギンパリ, 
2017/10/15,高知,雨,6,岡村一真誕生特別, ,10,8,9,1.2,1,1,永森大智,54,ダ1400,不,**,1:30.1,-0.4,**,1-1-1-1, ,39.1,477(0), , ,(エイシンドルチェ),40.0
2017/09/30,高知,晴,9,C2ー2, ,12,7,10,1.3,1,1,永森大智,54,ダ1400,重,**,1:31.3,-0.7,**,1-1-1-1, ,40.2,477(+4), , ,(エイダイサンデー),30.0
2017/09/17,高知,雨,4,いちじく特別, ,0,6,7, , ,,永森大智,54,ダ1400,不,**, , ,**, , , ,474(+1), , , , 
2017/09/02,高知,晴,11,残暑特別, ,10,8,11,1.1,1,1,永森大智,54,ダ1300,良,**,1:24.6,-0.7,**,1-1-1-1, ,40.2,473(+1), , ,(アンリエット),40.0
2017/08/20,高知,晴,4,夢の高知競馬特別, ,11,6,7,1.1,1,1,永森大智,54,ダ1400,稍,**,1:31.0,-1.8,**,1-1-1-1, ,39.3,472(-4), , ,(メイショウインロウ),30.0
2017/08/06,高知,雨,3,C3ー2, ,12,2,2,1.3,1,1,永森大智,54,ダ1400,不,**,1:31.4,-0.5,**,2-2-2-1, ,40.8,476(+14), , ,(リュウノショコラ),20.0
2017/07/08,2福島3,晴,8,3歳上500万下,,16,6,12,223.8,15,16,菊沢一樹,52,ダ1150,良,**,1:11.9,3.0,**,11-12,31.4-37.5,39.6,462(+4),, ,リンガスウーノ, 
2017/01/29,1東京2,晴,6,4歳上500万下,,16,5,10,62.0,11,13,山本聡哉,54,ダ1400,良,**,1:29.2,3.8,**,11-14,35.4-37.3,40.3,458(-9),, ,スレッジハンマー, 
2016/11/22,高知,晴,10,ひいらぎ特別, ,9,6,6,1.3,1,1,永森大智,54,ダ1400,不,**,1:30.4,-0.2,**,1-1-1-1, ,39.6,467(-1), , ,(カフジホーク),16.0
2016/11/06,高知,曇,7,ポインセチア特別, ,10,1,1,1.3,1,1,永森大智,54,ダ1300,重,**,1:24.6,-1.4,**,1-1-1-1, ,40.5,468(+7), , ,(マイネルシュタット),16.0
2016/10/15,高知,晴,6,C3ー9, ,12,2,2,1.0,1,1,永森大智,54,ダ1300,稍,**,1:26.2,-1.6,**,1-1-1-1, ,40.2,461(+2), , ,(レイシ),14.0
2016/10/02,高知,晴,5,3歳ー3, ,9,8,8,1.0,1,1,永森大智,54,ダ1300,不,**,1:24.2,-1.1,**,1-1-1-1, ,39.9,459(-4), , ,(クインズネプチュン),14.0
2016/09/11,高知,晴,3,3歳ー5, ,12,2,2,1.7,1,1,永森大智,54,ダ1300,良,**,1:25.4,-2.4,**,1-1-1-1, ,40.4,463(+1), , ,(ループドライブ),14.0
2016/08/21,2新潟8,晴,2,3歳未勝利,,15,2,3,269.4,15,11,嘉藤貴行,54,ダ1200,良,**,1:13.8,3.2,**,5-5,34.0-36.6,39.2,462(-2),, ,ゴールドフォレスト, 
2016/06/11,3東京3,晴,3,3歳未勝利,,16,3,6,114.9,10,16,嘉藤貴行,54,ダ1400,良,**,1:29.2,3.2,**,7-8,35.8-37.4,39.7,464(0),, ,サノノカガヤキ, 
2016/05/07,2東京5,晴,1,3歳未勝利,,16,8,16,319.5,16,9,嘉藤貴行,54,ダ1400,良,**,1:27.8,1.9,**,3-4,36.3-37.4,38.9,464(+4),,,ジョリガーニャント, 
2016/02/21,1小倉4,晴,1,3歳未勝利,,16,6,12,98.8,13,14,黛弘人,54,ダ1700,不,**,1:49.6,3.1,**,2-2-5-9,29.5-38.4,40.9,460(-2),, ,エテルナミノル, 
2015/12/06,5中山2,晴,4,2歳未勝利,,16,7,14,158.5,14,14,丸山元気,54,芝1800,良,**,1:52.1,3.0,**,7-6-6-7,37.0-36.3,38.7,462(0),, ,フロンテアクイーン, 
2015/08/09,2新潟4,晴,5,2歳新馬,,12,7,10,70.4,11,7,蛯名正義,54,芝1800,良,**,1:51.3,1.5,**,1-1,37.5-33.0,34.5,462(0),, ,イモータル, 
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2017/10/10,川崎,晴,8,C1五　六, ,12,7,9,26.6,9,10,山崎誠士,56,ダ1500,稍,**,1:39.3,1.6,**,3-4-1-5,30.5-40.3,41.7,482(-2), , ,コスモフリーザー, 
2017/09/07,川崎,曇,7,C1五　六, ,10,1,1,7.1,3,6,張田昂,56,ダ1500,重,**,1:40.9,2.4,**,7-6-9-7,31.0-40.4,42.0,484(+3), , ,サンローズ, 
2017/08/22,川崎,曇,7,C1六　七, ,12,6,7,52.0,10,4,張田昂,56,ダ1500,稍,**,1:37.3,0.9,**,3-3-3-3,30.5-40.2,40.7,481(+2), , ,サンドバレエ,16.8
2017/08/02,川崎,曇,6,C1七　八, ,11,8,10,9.7,5,8,桜井光輔,54,ダ1400,不,**,1:35.5,1.7,**,6-6-6-7,38.5-42.8,43.7,479(0), , ,シナノクリス, 
2017/07/04,川崎,曇,7,高橋正嘉ウーロン杯, ,11,7,9,50.5,8,5,桜井光輔,53,ダ1400,良,**,1:31.7,1.5,**,7-7-7-5,38.1-40.2,40.5,479(+3), , ,アリゲイター,14.4
2017/06/15,川崎,晴,6,C1五　六, ,11,8,12,27.5,7,9,桜井光輔,53,ダ1400,稍,**,1:34.9,2.6,**,4-4-4-4,38.2-41.4,43.3,476(+2), , ,ティフォージ, 
2017/05/30,浦和,晴,9,足袋蔵のまち行田賞, ,12,6,8,129.9,11,10,田中涼,56,ダ1500,良,**,1:39.3,2.2,**,8-8-7-9,31.1-39.6,41.0,474(0), , ,プリサイスサンデー, 
2017/01/01,川崎,晴,10,初日の出特別, ,13,5,7,74.6,11,9,中野省吾,56,ダ1500,良,**,1:37.9,2.1,**,8-8-7-7,30.1-40.5,40.6,474(-9), , ,ピットブル, 
2016/12/16,川崎,晴,7,マッシュルーム記念, ,10,3,3,186.2,10,10,中野省吾,56,ダ1400,重,**,1:34.4,2.3,**,6-5-6-5,39.0-40.9,42.3,483(+9), , ,シゲルオニカマス, 
2016/11/03,川崎,晴,8,よみうりランドジュエ, ,10,6,6,28.6,7,7,中野省吾,56,ダ1400,重,**,1:34.8,2.7,**,9-9-9-7,38.6-41.0,42.0,474(-11), , ,ティアップサンダー, 
2016/10/21,浦和,晴,10,川越藩のお蔵米記念, ,10,6,6,29.4,6,10,中野省吾,56,ダ1600,良,**,1:45.9,2.9,**,5-6-6-6,39.1-38.3,40.6,485(+1), , ,ダークダイナミック, 
2016/10/03,川崎,雨,8,稲村ヶ崎特別, ,9,1,1,24.9,7,7,中野省吾,56,ダ1600,稍,**,1:47.1,1.3,**,5-5-6-4,39.1-39.9,40.6,484(+10), , ,ゴールデンパピオン, 
2016/09/13,川崎,雨,12,いわし雲特別, ,11,8,11,18.2,7,10,中野省吾,56,ダ1500,不,**,1:41.1,3.6,**,5-4-5-5,31.6-39.0,42.3,474(-4), , ,ペプチドアポロ, 
2016/06/17,川崎,晴,7,司法書士法人静岡!新, ,9,1,1,10.4,5,1,中野省吾,56,ダ1600,稍,**,1:45.4,-0.1,**,6-6-6-5,36.8-42.7,41.2,478(0), , ,(ディアヴォーグ),120.0
2016/05/23,川崎,晴,8,矢車特別, ,8,1,1,11.7,5,6,中野省吾,56,ダ2000,良,**,2:13.5,2.2,**,5-5-5-3,38.7-38.7,40.4,478(-1), , ,ダテオトコ, 
2016/05/13,川崎,晴,9,クラシックジュニアカ, ,9,2,2,23.1,6,5,中野省吾,57,ダ1600,良,**,1:46.0,0.7,**,6-6-6-4,38.5-40.7,40.4,479(+7), , ,スカイルピナス,21.6
2016/04/29,浦和,晴,9,2016さいたまトリ, ,12,8,12,215.2,12,5,本田正重,56,ダ1400,稍,**,1:32.7,1.5,**,11-11-11-8,36.1-41.4,40.4,472(-8), , ,エドノキミツ,11.0
2016/03/30,川崎,曇,9,C1四, ,12,6,7,25.4,7,12,吉原寛人,56,ダ1400,良,**,1:34.1,1.9,**,10-10-11-11,39.6-40.3,40.6,480(-1), , ,ハイオンザリスト, 
2016/03/03,川崎,晴,7,C1三　四, ,12,5,6,49.8,10,11,Ｆ．ボッ,56,ダ1400,良,**,1:33.7,2.9,**,6-5-6-7,38.6-40.2,42.6,481(-2), , ,ジュリアン, 
2016/02/05,浦和,晴,10,越生野梅賞, ,12,3,3,8.1,5,12,本田正重,56,ダ1500,稍,**,1:41.4,3.9,**,4-5-8-12,30.0-40.2,43.3,483(+9), , ,ヒラボクボーノ, 
2015/07/24,川崎,曇,8,湘南江の島海の王子杯, ,8,6,6,5.1,3,1,瀧川寿希,56,ダ1600,良,**,1:45.4,-0.1,**,2-2-1-2,38.2-40.6,40.5,474(+6), , ,(サチノマリアージュ),180.0
2014/12/22,浦和,晴,7,新星特別, ,11,8,12,3.0,1,7,御神本訓,55,ダ1500,重,**,1:40.8,2.5,**,4-4-5-6,31.3-40.7,42.8,468(-4), , ,フラットライナーズ, 
2014/11/06,川崎,雨,6,秋桜特別, ,12,5,5,5.7,2,1,御神本訓,55,ダ1500,稍,**,1:36.9,-0.1,**,4-4-2-2,29.6-41.2,40.8,472(+1), , ,(ピンプルパンプル),230.0
2014/10/24,大井,晴,1,2歳　180万, ,14,3,4,8.8,2,4,御神本訓,55,ダ1200,不,**,1:13.7,0.9,**,5-4,34.9-37.9,38.1,471(+6), , ,フカクサコマチ,24.0
2014/10/15,川崎,雨,6,秋風特別, ,9,8,9,23.7,5,4,今野忠成,55,ダ1600,重,**,1:45.8,0.9,**,8-7-5-4,36.5-41.3,41.4,465(-3), , ,ジャジャウマナラシ,30.0
2014/09/05,川崎,晴,1,2歳3, ,9,3,3,1.4,1,2,御神本訓,54,ダ1400,良,**,1:33.9,0.4,**,4-4-4-3,38.9-42.3,42.0,468(+2), , ,オーラゼウス,45.0
2014/08/22,川崎,晴,2,スパーキングデビュー, ,9,8,9,18.7,5,3,今野忠成,54,ダ900,良,**,0:56.7,1.5,**,5-6,29.1-37.8,38.2,466(0), , ,ハーモニーウィル,45.0
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2018/02/06,園田,晴,7,C2一, ,10,6,6,7.5,4,4,永島太郎,54,ダ1400,良,**,1:33.8,0.3,**,8-8-9-8, ,39.5,447(+8), , ,マヴィア,3.5
2018/01/11,園田,晴,8,C2一, ,10,3,3,4.9,2,5,永島太郎,54,ダ1400,重,**,1:32.7,0.6,**,7-8-6-7, ,40.4,439(+3), , ,マサタケゴールド,2.1
2017/12/21,園田,晴,6,C2一, ,10,6,6,6.6,3,8,吉村智洋,54,ダ1400,良,**,1:33.1,1.6,**,6-6-9-7, ,39.6,436(-2), , ,プンメリン, 
2017/12/05,園田,晴,9,C2一, ,10,6,6,6.2,3,2,永島太郎,54,ダ1400,良,**,1:33.0,0.2,**,6-6-3-3, ,40.8,438(-1), , ,ミラクルプリンス,8.4
2017/11/16,園田,晴,8,C2一, ,10,5,5,24.9,6,3,永島太郎,54,ダ1400,稍,**,1:31.8,0.3,**,8-8-2-2, ,38.9,439(-9), , ,クリデュクール,4.2
2017/10/31,園田,晴,12,C2一, ,9,8,8,6.2,5,2,永島太郎,54,ダ1400,稍,**,1:31.2,0.4,**,7-7-4-4, ,40.0,448(0), , ,レッドラーザム,8.4
2017/10/13,園田,曇,7,C2一, ,8,1,1,5.9,2,2,永島太郎,54,ダ1400,稍,**,1:32.5,0.5,**,5-4-4-2, ,39.3,448(0), , ,ナムラハンベエ,8.4
2017/08/31,園田,晴,6,C1二, ,12,6,8,22.6,4,5,永島太郎,54,ダ1230,良,**,1:20.9,0.5,**,10-10-9-8, ,38.6,448(+3), , ,ビッグディッパー,2.7
2017/08/16,園田,晴,11,C1, ,12,2,2,13.9,5,10,永島太郎,54,ダ1700,重,**,1:55.9,3.3,**,7-7-8-10, ,42.3,445(-4), , ,レーヌミラクル, 
2017/07/27,園田,曇,7,C1, ,12,7,9,25.4,8,8,永島太郎,54,ダ1400,良,**,1:31.6,1.0,**,12-12-12-11, ,39.5,449(+1), , ,エイシンイヒラニ, 
2017/06/23,園田,晴,8,3歳C1一, ,10,7,8,2.6,2,2,永島太郎,54,ダ1400,稍,**,1:31.8,0.1,**,8-8-4-2, ,40.4,448(0), , ,キモンズラブ,12.0
2017/06/01,園田,晴,9,3歳C1, ,12,3,3,1.3,1,3,永島太郎,54,ダ1400,良,**,1:32.5,1.0,**,8-9-5-2, ,40.7,448(-3), , ,トウキョウコール,6.0
2017/05/12,園田,曇,12,すいれん賞3歳C1, ,12,7,9,2.0,1,3,永島太郎,55,ダ1400,良,**,1:32.0,0.1,**,6-6-4-4, ,40.4,451(+2), , ,ミスミーチャン,6.0
2017/04/28,園田,晴,7,3歳C1, ,12,8,11,1.7,1,1,永島太郎,54,ダ1400,良,**,1:31.5,-1.3,**,8-8-3-1, ,39.8,449(+1), , ,(ヴィップディライト),50.0
2017/03/26,2中京6,小雨,1,3歳未勝利,,15,7,13,98.6,10,7,杉原誠人,54,ダ1800,稍,**,1:57.0,0.7,**,8-8-7-6,38.0-38.2,38.3,448(+4),, ,アルゴロオジエ, 
2017/03/11,2中京1,晴,4,3歳未勝利,,12,7,9,14.7,5,8,田辺裕信,54,ダ1800,良,**,1:58.7,1.7,**,12-12-10-10,38.8-38.3,38.9,444(-8),, ,テイエムアンムート, 
2017/02/05,1東京4,曇,3,3歳未勝利,,16,7,13,22.1,9,10,蛯名正義,54,ダ1600,良,**,1:41.4,1.5,**,14-14,36.9-36.7,37.2,452(+2),, ,ダイワエトワール, 
2016/12/10,4中京3,晴,1,2歳未勝利,,16,4,7,6.9,4,5,杉原誠人,54,ダ1800,良,**,1:57.9,2.8,**,11-11-11-10,37.7-38.8,39.8,450(-6),, ,サルサディオーネ,50.0
2016/11/12,5東京3,晴,1,2歳未勝利,,16,2,3,50.4,9,3,柴田善臣,54,ダ1600,重,**,1:38.5,0.7,**,9-7,35.5-37.1,37.2,456(0),, ,カーネリアン,130.0
2016/10/23,3新潟4,小雨,1,2歳未勝利,,15,6,10,57.4,10,5,杉原誠人,54,ダ1200,良,**,1:15.3,1.4,**,13-12,35.5-38.4,37.8,456(0),, ,イナズママンボ,50.0
2016/09/25,4中山6,晴,4,2歳新馬,,16,7,14,37.8,10,8,丸田恭介,54,ダ1200,重,**,1:13.6,1.5,**,8-8,34.1-38.0,38.5,456(0),,,ファンヴィー, 
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2017/10/25,園田,晴,8,C1, ,12,8,11,3.7,2,8,下原理,54,ダ1230,不,**,1:19.4,1.4,**,2-2-4-5, ,39.5,418(-5), , ,ハーフハーフスター, 
2017/10/12,園田,曇,8,C1, ,12,4,4,2.1,1,6,大山真吾,55,ダ1230,稍,**,1:22.0,1.5,**,2-2-2-2, ,41.5,423(+5), , ,ロングハード, 
2017/09/21,園田,晴,8,C1, ,9,7,7,21.4,6,1,大山真吾,54,ダ1230,稍,**,1:19.9,-0.9,**,1-1-1-1, ,38.9,418(-5), , ,(ファイヤーシスト),50.0
2017/09/07,園田,雨,11,C1一, ,12,4,4,25.7,9,8,永島太郎,54,ダ1400,重,**,1:31.6,1.9,**,5-6-8-9, ,41.1,423(+26), , ,ファインキャプテン, 
2017/08/16,佐賀,曇,9,JRA交流霧島賞, ,12,8,12,87.6,7,11,倉富隆一,54,ダ1400,不,**,1:33.5,5.4,**,2-2-5-12, ,42.7,397(-5), , ,キヨマサ, 
2017/07/17,佐賀,晴,8,JRA交流大隅特別, ,10,2,2,9.8,2,4,大山真吾,54,ダ1400,良,**,1:32.3,2.8,**,1-1-1-3, ,40.7,402(-18), , ,テイエムチューハイ,30.0
2017/06/30,園田,晴,5,なかいー杯C2一, ,10,5,5,7.9,4,1,大山真吾,54,ダ1400,不,**,1:28.5,-1.3,**,1-1-1-1, ,38.7,420(-18), , ,(アニマルスピリッツ),35.0
2016/12/28,園田,晴,7,C1二, ,10,8,9,5.4,3,9,寺地誠一,54,ダ1400,不,**,1:31.5,2.3,**,3-4-5-7, ,40.2,438(+5), , ,ノートルスウェ, 
2016/12/13,園田,雨,6,C2一, ,10,1,1,12.7,4,1,寺地誠一,54,ダ1400,重,**,1:30.9,-0.5,**,2-2-2-1, ,39.5,433(-4), , ,(ヌーヴェルモード),30.0
2016/11/22,園田,晴,7,C2一, ,10,5,5,40.1,6,3,寺地誠一,54,ダ1400,稍,**,1:32.0,0.4,**,3-3-2-2, ,40.1,437(-1), , ,ゴールデンティアラ,3.6
2016/11/08,園田,雨,6,C2二, ,10,7,8,5.5,2,3,寺地誠一,54,ダ1400,重,**,1:32.1,0.7,**,5-5-3-2, ,40.2,438(-6), , ,トキメキユキチャン,3.6
2016/10/14,園田,晴,5,C2三, ,9,4,4,75.2,9,2,寺地誠一,54,ダ1400,良,**,1:31.6,0.4,**,2-2-3-3, ,40.1,444(+7), , ,スワンナプーム,7.2
2016/09/23,園田,晴,5,C2二, ,10,5,5,7.7,3,6,寺地誠一,54,ダ1400,重,**,1:31.3,2.2,**,4-4-5-6, ,40.0,437(+3), , ,ミュートロギア, 
2016/08/18,佐賀,晴,11,JRA交流霧島賞, ,11,5,5,90.2,8,9,畑端省吾,54,ダ1400,良,**,1:30.6,2.4,**,2-3-3-6, ,40.5,434(+11), , ,キヨマサ, 
2016/07/18,佐賀,晴,10,JRA交流えびの特別, ,9,6,6,2.0,1,3,幸英明,54,ダ1400,重,**,1:29.2,0.4,**,5-4-4-3, ,39.1,423(-5), , ,テイエムトッピモン,50.0
2016/05/22,3京都10,晴,4,3歳未勝利,,18,3,6,155.3,15,11,畑端省吾,54,芝1600,良,**,1:35.7,1.6,**,8-7,35.0-35.3,35.9,428(+7),, ,ラグナグ, 
2016/02/11,佐賀,晴,9,JRA交流たんぽぽ賞, ,12,5,5,3.2,2,2,畑端省吾,54,ダ1400,良,**,1:30.9,0.1,**,1-1-1-1, ,39.9,421(-2), , ,ナンゴクロックオン,210.0
2015/12/23,佐賀,雨,9,JRA交流ノカイドウ, ,8,7,7,3.0,2,2,畑端省吾,54,ダ1400,不,**,1:30.6,0.1,**,1-1-1-1, ,39.5,423(-5), , ,ストームメイ,90.0
2015/11/22,5京都6,晴,3,2歳未勝利,,15,2,3,134.5,13,12,畑端省吾,54,芝1200,良,**,1:10.7,1.6,**,10-10,34.9-34.2,34.9,428(+12),,,タイセイエクレール, 
2015/08/29,2小倉9,雨,9,ひまわり賞(OP),,18,7,14,214.0,13,4,畑端省吾,53,芝1200,良,**,1:10.8,1.0,**,5-5,34.1-35.7,36.1,416(-8),, ,キリシマオジョウ,210.0
2015/08/15,2小倉5,晴,1,2歳未勝利,,13,8,13,36.4,7,9,畑端省吾,54,芝1200,良,**,1:12.4,1.6,**,7-9,34.5-36.3,36.8,424(0),, ,チェストケホーク, 
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2018/01/23,園田,晴,9,B1, ,9,8,8,1.6,1,1,川原正一,57,ダ1400,重,**,1:30.9,-0.5,**,8-8-6-4, ,38.5,488(+1), , ,(スクワール),90.0
2017/12/29,園田,曇,9,第9回ちっちゃいおっ, ,12,7,9,5.9,2,1,川原正一,56,ダ1400,良,**,1:31.1,-0.1,**,10-11-8-4, ,38.9,487(+25), , ,(カリテスグレース),90.0
2016/05/29,3京都12,曇,5,3歳500万下,,15,7,12,66.7,12,15,坂井瑠星,53,ダ1200,良,**,1:13.7,2.5,**,5-6,34.6-36.6,38.6,462(0),, ,ゼンノサーベイヤー, 
2016/05/07,3京都5,曇,6,3歳500万下,,16,6,11,59.8,9,9,小牧太,56,ダ1200,良,**,1:13.2,1.6,**,14-15,35.0-36.6,36.2,462(-4),,,スミレ, 
2016/01/24,1京都8,晴,4,3歳500万下,,9,5,5,55.5,7,9,小崎綾也,55,ダ1400,良,**,1:29.6,2.7,**,2-2,36.2-38.0,40.4,466(+6),, ,トッコディルーチェ, 
2016/01/17,1中京2,曇,10,はこべら賞(500万下),,16,2,4,30.9,10,11,ヴェロン,56,ダ1400,良,**,1:27.7,2.2,**,8-9,35.4-37.8,39.2,460(0),,,ドライヴナイト, 
2015/11/28,5京都8,晴,6,2歳新馬,,16,2,3,13.9,5,1,小牧太,55,ダ1400,良,**,1:27.7,-0.2,**,1-1,36.1-38.7,38.7,460(0),, ,(スーセントマリー),700.0
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
